# Time-averaged data for fix f1
# TimeStep Number-of-rows
# Row c_pp[1] c_pp[2] c_pp[3] c_pp[4] c_pp[5] c_pp[6] c_pp[7] c_pp[8]
0 395
117 7.00151 0 0 0 0 2.34902 2.54593 2.59145
118 7.06161 0 0 0 0 2.22529 2.97974 2.64195
119 7.12171 0 0 0 0 2.68825 3.26291 2.70221
120 7.18181 0 0 0 0 3.00834 3.41292 2.6932
121 7.24191 0 0 0 0 2.30278 2.63664 2.68282
122 7.302 0 0 0 0 2.68386 2.43745 2.77884
123 7.3621 0 0 0 0 3.0607 3.31552 2.91524
124 7.4222 0 0 0 0 2.6557 3.17876 3.02171
125 7.4823 0 0 0 0 3.03943 3.09177 3.08426
126 7.5424 0 0 0 0 3.0415 3.35971 3.21718
127 7.6025 0 0 0 0 2.90554 3.05949 3.4068
128 7.6626 0 0 0 0 3.25463 2.99491 3.48808
129 7.7227 0 0 0 0 3.22745 3.32198 3.58638
130 7.7828 0 0 0 0 3.3694 3.20656 3.60461
131 7.84289 0 0 0 0 3.46832 3.59298 3.61964
132 7.90299 0 0 0 0 3.36833 3.89246 3.75249
133 7.96309 0 0 0 0 3.63273 3.59732 3.78709
134 8.02319 0 0 0 0 3.98591 3.56946 3.81821
135 8.08329 0 0 0 0 3.16356 3.39929 3.88644
136 8.14339 0 0 0 0 3.4222 3.34673 3.97064
137 8.20349 0 0 0 0 4.40212 3.52054 4.05121
138 8.26359 0 0 0 0 3.59069 3.33264 4.0208
139 8.32368 0 0 0 0 4.33938 4.50844 4.01345
140 8.38378 0 0 0 0 4.12867 4.54708 4.06096
141 8.44388 0 0 0 0 3.99659 4.30294 3.98612
142 8.50398 0 0 0 0 3.61804 3.97098 3.98055
143 8.56408 0 0 0 0 4.32565 3.90524 3.98102
144 8.62418 0 0 0 0 4.07867 3.98792 3.99835
145 8.68428 0 0 0 0 4.50247 3.90112 4.07448
146 8.74438 0 0 0 0 5.11522 4.3378 4.05758
147 8.80447 0 0 0 0 4.89391 4.47381 4.1082
148 8.86457 0 0 0 0 4.07768 4.20215 4.1591
149 8.92467 0 0 0 0 3.96137 3.66885 4.15569
150 8.98477 0 0 0 0 4.91579 4.18199 4.17321
151 9.04487 0 0 0 0 4.357 3.92526 4.16638
152 9.10497 0 0 0 0 4.32552 4.42 4.22141
153 9.16507 0 0 0 0 4.41595 4.15841 4.1805
154 9.22517 0 0 0 0 5.32029 4.27264 4.18713
155 9.28527 0 0 0 0 5.11455 4.28831 4.35485
156 9.34536 0 0 0 0 5.30596 4.87647 4.5134
157 9.40546 0 0 0 0 5.29908 4.73749 4.55495
158 9.46556 0 0 0 0 4.67552 4.52295 4.5626
159 9.52566 0 0 0 0 4.90836 5.47458 4.62327
160 9.58576 0 0 0 0 4.76157 5.00915 4.76005
161 9.64586 0 0 0 0 5.07486 4.97127 4.79818
162 9.70596 0 0 0 0 5.2416 4.85444 4.79603
163 9.76606 0 0 0 0 5.09235 5.35422 4.83129
164 9.82615 0 0 0 0 4.43564 4.60626 4.9498
165 9.88625 0 0 0 0 4.98768 4.64397 4.98743
166 9.94635 0 0 0 0 4.56105 4.36334 5.03823
167 10.0065 0 0 0 0 5.46633 5.24193 5.04338
168 10.0665 0 0 0 0 5.59245 5.24777 5.07282
169 10.1266 0 0 0 0 5.00097 5.86785 5.13268
170 10.1867 0 0 0 0 5.14043 5.87269 5.14232
171 10.2468 0 0 0 0 5.88778 5.53053 5.22807
172 10.3069 0 0 0 0 5.96858 6.40132 5.33614
173 10.367 0 0 0 0 4.95833 5.35763 5.3663
174 10.4271 0 0 0 0 6.16885 5.39674 5.52471
175 10.4872 0 0 0 0 5.91844 5.3758 5.68414
176 10.5473 0 0 0 0 6.45849 5.95158 5.71378
177 10.6074 0 0 0 0 6.2526 6.22472 5.71172
178 10.6675 0 0 0 0 6.48124 5.74843 5.75227
179 10.7276 0 0 0 0 6.53444 5.49801 5.67165
180 10.7877 0 0 0 0 5.36648 5.12383 5.65849
181 10.8478 0 0 0 0 5.80129 5.51412 5.69809
182 10.9079 0 0 0 0 5.43883 5.56939 5.73881
183 10.968 0 0 0 0 5.49563 5.32532 5.6749
184 11.0281 0 0 0 0 5.61856 5.04609 5.77894
185 11.0882 0 0 0 0 6.07412 5.22859 5.7601
186 11.1483 0 0 0 0 5.65114 5.68686 5.62856
187 11.2084 0 0 0 0 6.67966 5.6827 5.54733
188 11.2685 0 0 0 0 6.72756 6.29828 5.60902
189 11.3286 0 0 0 0 5.64612 5.68994 5.65059
190 11.3887 0 0 0 0 6.28386 5.25539 5.71892
191 11.4488 0 0 0 0 5.68766 4.99601 5.72089
192 11.5089 0 0 0 0 5.39111 5.34558 5.57264
193 11.569 0 0 0 0 5.65339 5.50616 5.54275
194 11.6291 0 0 0 0 5.32967 5.68074 5.57061
195 11.6892 0 0 0 0 5.63215 5.34811 5.72245
196 11.7493 0 0 0 0 5.20473 5.51182 5.71411
197 11.8094 0 0 0 0 5.68994 5.39396 5.69562
198 11.8695 0 0 0 0 6.07914 4.72327 5.62342
199 11.9296 0 0 0 0 5.71977 5.83607 5.5736
200 11.9897 0 0 0 0 5.30298 5.45836 5.46268
201 12.0498 0 0 0 0 5.33121 5.14824 5.46379
202 12.1099 0 0 0 0 5.68589 5.1821 5.54339
203 12.17 0 0 0 0 5.97597 6.16922 5.56072
204 12.2301 0 0 0 0 5.96318 5.82026 5.55054
205 12.2902 0 0 0 0 5.65925 5.50187 5.58906
206 12.3503 0 0 0 0 5.53892 5.53014 5.63209
207 12.4104 0 0 0 0 5.86786 5.86623 5.70852
208 12.4705 0 0 0 0 5.20678 5.78779 5.65525
209 12.5306 0 0 0 0 5.4504 5.34468 5.65122
210 12.5907 0 0 0 0 6.00497 5.01203 5.56371
211 12.6508 0 0 0 0 5.52364 4.7663 5.52151
212 12.7109 0 0 0 0 5.22145 5.22555 5.48836
213 12.771 0 0 0 0 6.06321 5.34463 5.50425
214 12.8311 0 0 0 0 5.98149 5.4873 5.57583
215 12.8912 0 0 0 0 5.65072 5.88432 5.6023
216 12.9513 0 0 0 0 5.96727 6.61775 5.60909
217 13.0114 0 0 0 0 6.08504 6.00668 5.64779
218 13.0715 0 0 0 0 5.12956 5.1631 5.63759
219 13.1316 0 0 0 0 5.52078 4.75038 5.56115
220 13.1917 0 0 0 0 5.63016 5.53935 5.55119
221 13.2518 0 0 0 0 6.26761 5.06413 5.52547
222 13.3119 0 0 0 0 5.95251 5.4306 5.40038
223 13.372 0 0 0 0 5.04378 5.57337 5.28319
224 13.4321 0 0 0 0 5.53602 5.13216 5.277
225 13.4922 0 0 0 0 5.28037 5.16958 5.3232
226 13.5523 0 0 0 0 5.18475 4.38479 5.22482
227 13.6124 0 0 0 0 5.09121 4.94451 5.15522
228 13.6725 0 0 0 0 5.47664 4.91642 5.07942
229 13.7326 0 0 0 0 4.93026 4.86732 5.01036
230 13.7927 0 0 0 0 4.80963 4.31846 4.94526
231 13.8528 0 0 0 0 4.85374 4.52198 4.98927
232 13.9129 0 0 0 0 5.06165 5.88396 5.07801
233 13.973 0 0 0 0 5.07098 5.23083 5.00577
234 14.0331 0 0 0 0 4.88844 5.37722 4.91814
235 14.0932 0 0 0 0 4.4837 4.48045 4.94898
236 14.1533 0 0 0 0 4.44173 4.11698 4.92733
237 14.2134 0 0 0 0 3.95466 5.01342 4.9381
238 14.2735 0 0 0 0 4.48944 4.77709 4.90406
239 14.3336 0 0 0 0 4.81308 5.11835 4.95984
240 14.3937 0 0 0 0 4.63505 4.56917 4.93628
241 14.4538 0 0 0 0 4.12469 3.70317 4.88097
242 14.5139 0 0 0 0 4.4748 3.71291 4.85948
243 14.574 0 0 0 0 4.29081 4.15274 4.81314
244 14.6341 0 0 0 0 4.34015 4.09289 4.74149
245 14.6942 0 0 0 0 3.67502 3.9713 4.74059
246 14.7543 0 0 0 0 4.88201 4.03719 4.78514
247 14.8144 0 0 0 0 4.93505 3.42522 4.71864
248 14.8745 0 0 0 0 4.46976 3.53093 4.59421
249 14.9346 0 0 0 0 3.99703 3.45811 4.51211
250 14.9947 0 0 0 0 4.22044 4.10233 4.4601
251 15.0548 0 0 0 0 5.10254 4.32678 4.40663
252 15.1148 0 0 0 0 4.55926 4.77163 4.41268
253 15.1749 0 0 0 0 4.66196 4.32767 4.34472
254 15.235 0 0 0 0 4.3032 3.97725 4.22132
255 15.2951 0 0 0 0 4.51458 4.33469 4.19383
256 15.3552 0 0 0 0 4.42707 3.99508 4.19584
257 15.4153 0 0 0 0 4.38228 3.88269 4.12542
258 15.4754 0 0 0 0 3.73406 4.06841 3.98063
259 15.5355 0 0 0 0 3.7827 4.22979 3.98962
260 15.5956 0 0 0 0 3.67647 3.5201 3.88346
261 15.6557 0 0 0 0 3.56303 3.44204 3.78423
262 15.7158 0 0 0 0 3.44069 3.65885 3.7617
263 15.7759 0 0 0 0 3.67987 3.81079 3.72742
264 15.836 0 0 0 0 3.83116 4.3191 3.78062
265 15.8961 0 0 0 0 3.78691 4.40803 3.76337
266 15.9562 0 0 0 0 3.87024 4.32393 3.66036
267 16.0163 0 0 0 0 3.25264 3.99088 3.47257
268 16.0764 0 0 0 0 3.31482 3.54776 3.31386
269 16.1365 0 0 0 0 3.25363 3.80646 3.24683
270 16.1966 0 0 0 0 2.84359 3.04329 3.07081
271 16.2567 0 0 0 0 2.79418 2.82278 2.93869
272 16.3168 0 0 0 0 2.86467 2.61127 2.84022
273 16.3769 0 0 0 0 3.26245 2.74632 2.79423
274 16.437 0 0 0 0 2.98509 2.51073 2.69474
275 16.4971 0 0 0 0 2.61635 2.5097 2.56614
276 16.5572 0 0 0 0 2.34204 2.29408 2.50132
277 16.6173 0 0 0 0 3.76593 3.26914 2.40065
278 16.6774 0 0 0 0 2.58742 2.62918 2.31313
279 16.7375 0 0 0 0 2.42206 2.32613 2.29516
280 16.7976 0 0 0 0 2.69478 3.14795 2.20849
281 16.8577 0 0 0 0 2.35747 2.46502 2.16308
282 16.9178 0 0 0 0 2.32789 2.48216 2.16437
283 16.9779 0 0 0 0 2.95303 2.88294 2.17118
284 17.038 0 0 0 0 2.33477 2.90231 2.18818
285 17.0981 0 0 0 0 1.92471 2.45201 2.13865
286 17.1582 0 0 0 0 2.31229 2.60135 2.12793
287 17.2183 0 0 0 0 2.47047 2.43098 2.06613
288 17.2784 0 0 0 0 2.18166 2.18807 2.03048
289 17.3385 0 0 0 0 1.93844 1.92855 2.09105
290 17.3986 0 0 0 0 1.86098 1.80352 2.08692
291 17.4587 0 0 0 0 2.14204 1.55601 1.97674
292 17.5188 0 0 0 0 1.90669 1.72665 1.86147
293 17.5789 0 0 0 0 1.77382 1.44788 1.7446
294 17.639 0 0 0 0 1.30677 1.34584 1.68344
295 17.6991 0 0 0 0 1.35506 1.1931 1.57661
296 17.7592 0 0 0 0 1.37266 1.70539 1.52305
297 17.8193 0 0 0 0 1.05884 1.37057 1.46424
298 17.8794 0 0 0 0 1.32336 1.62653 1.48012
299 17.9395 0 0 0 0 1.65782 2.05988 1.45658
300 17.9996 0 0 0 0 1.94347 1.86132 1.37126
301 18.0597 0 0 0 0 1.49285 1.35828 1.31809
302 18.1198 0 0 0 0 1.09743 1.05313 1.31365
303 18.1799 0 0 0 0 1.12168 1.27716 1.20683
304 18.24 0 0 0 0 1.60439 1.32198 1.12579
305 18.3001 0 0 0 0 1.43906 0.962385 1.0284
306 18.3602 0 0 0 0 0.983988 1.04887 0.968796
307 18.4203 0 0 0 0 1.09794 1.03183 0.921794
308 18.4804 0 0 0 0 1.07747 0.779691 0.892073
309 18.5405 0 0 0 0 1.48286 1.28553 0.85599
310 18.6006 0 0 0 0 0.944174 0.838958 0.749107
311 18.6607 0 0 0 0 0.641516 0.721513 0.659511
312 18.7208 0 0 0 0 0.544873 0.727036 0.693131
313 18.7809 0 0 0 0 0.547655 0.69741 0.685054
314 18.841 0 0 0 0 0.566253 0.471626 0.639499
315 18.9011 0 0 0 0 0.0726486 0.325669 0.509691
316 18.9612 0 0 0 0 0.51921 0.565123 0.478858
317 19.0213 0 0 0 0 0.308575 0.694142 0.517587
318 19.0814 0 0 0 0 0.298447 0.3315 0.43684
319 19.1415 0 0 0 0 0.387561 0.543714 0.411444
320 19.2016 0 0 0 0 0.163248 0.616876 0.431424
321 19.2617 0 0 0 0 0.14694 0.781753 0.40412
322 19.3218 0 0 0 0 0.264555 0.677342 0.39129
323 19.3819 0 0 0 0 0.0762859 0.463813 0.430063
324 19.442 0 0 0 0 0.247494 0.329292 0.399852
325 19.5021 0 0 0 0 0.248692 0.201844 0.360628
326 19.5622 0 0 0 0 0.230672 0.207898 0.296065
327 19.6223 0 0 0 0 0.149492 0.124188 0.332128
328 19.6824 0 0 0 0 -0.0831354 0.0150444 0.289024
329 19.7425 0 0 0 0 0.213234 0.147408 0.274145
330 19.8026 0 0 0 0 0.173938 0.0511235 0.189708
331 19.8627 0 0 0 0 0.119224 -0.029079 0.151802
332 19.9228 0 0 0 0 0.292433 0.0711943 0.0718362
333 19.9829 0 0 0 0 -0.0122681 -0.0146059 -0.0446347
334 20.043 0 0 0 0 -0.13375 -0.117547 -0.0657801
335 20.1031 0 0 0 0 -0.250782 -0.235009 -0.137075
336 20.1631 0 0 0 0 -0.110576 -0.152787 -0.175529
337 20.2232 0 0 0 0 -0.201702 -0.0693205 -0.219357
338 20.2833 0 0 0 0 -0.1868 0.0524521 -0.22
339 20.3434 0 0 0 0 0.0153962 -0.152366 -0.200126
340 20.4035 0 0 0 0 -0.170747 -0.234835 -0.21741
341 20.4636 0 0 0 0 -0.30779 -0.150303 -0.237289
342 20.5237 0 0 0 0 -0.325894 -0.0402684 -0.255732
343 20.5838 0 0 0 0 -0.341341 -0.0967095 -0.239376
344 20.6439 0 0 0 0 -0.310282 -0.0443685 -0.209867
345 20.704 0 0 0 0 -0.152498 -0.0728223 -0.17898
346 20.7641 0 0 0 0 -0.169624 -0.145253 -0.158573
347 20.8242 0 0 0 0 -0.0766996 -0.234548 -0.159512
348 20.8843 0 0 0 0 -0.0449901 -0.0948653 -0.14661
349 20.9444 0 0 0 0 0.0567743 -0.0468599 -0.113531
350 21.0045 0 0 0 0 -0.0512073 -0.133744 -0.0748777
351 21.0646 0 0 0 0 -0.0362977 -0.100885 -0.0561741
352 21.1247 0 0 0 0 -0.108617 -0.157862 -0.0576828
353 21.1848 0 0 0 0 -0.136424 -0.137957 -0.0472288
354 21.2449 0 0 0 0 -0.0757951 -0.0646783 -0.0490232
355 21.305 0 0 0 0 -0.0192152 0.0320213 -0.0450902
356 21.3651 0 0 0 0 -0.0795989 -0.0615807 -0.0450118
357 21.4252 0 0 0 0 -0.0206027 -0.0839156 -0.0452079
358 21.4853 0 0 0 0 -0.0333605 -0.0660951 -0.0424238
359 21.5454 0 0 0 0 -0.0742396 -0.0521107 -0.0416232
360 21.6055 0 0 0 0 -0.0577764 -0.0140647 -0.0369495
361 21.6656 0 0 0 0 -0.0520359 -0.0176565 -0.0337967
362 21.7257 0 0 0 0 0.0253739 -0.0424562 -0.0229951
363 21.7858 0 0 0 0 0.0545606 -0.0339468 -0.0275403
364 21.8459 0 0 0 0 0.0108266 -0.0436687 -0.0375142
365 21.906 0 0 0 0 0.00228527 -0.0453998 -0.0292676
366 21.9661 0 0 0 0 0.00551183 -0.0305708 -0.0240456
367 22.0262 0 0 0 0 -0.00858543 -0.0384856 -0.018374
368 22.0863 0 0 0 0 -0.015009 -0.0165958 -0.0165574
369 22.1464 0 0 0 0 -0.0249397 -0.0298307 -0.0175378
370 22.2065 0 0 0 0 -0.00533715 -0.0219739 -0.0107332
371 22.2666 0 0 0 0 -0.0233322 -0.0125109 -0.0290868
372 22.3267 0 0 0 0 -0.009276 0.0299711 -0.0306377
373 22.3868 0 0 0 0 0.0181596 0.0837307 -0.0351182
374 22.4469 0 0 0 0 0.000828374 -0.0237332 -0.0368046
375 22.507 0 0 0 0 -0.0194426 -0.0393529 -0.0380392
376 22.5671 0 0 0 0 -0.0456988 -0.0289865 -0.0335277
377 22.6272 0 0 0 0 -0.0353956 -0.030089 -0.029019
378 22.6873 0 0 0 0 -0.0242009 -0.0338957 -0.0287444
379 22.7474 0 0 0 0 -0.0164861 -0.032066 -0.0254498
380 22.8075 0 0 0 0 -0.0120027 -0.0317474 -0.0218362
381 22.8676 0 0 0 0 -0.0215696 -0.0295731 -0.0195718
382 22.9277 0 0 0 0 -0.0208198 -0.0233443 -0.0170956
383 22.9878 0 0 0 0 -0.0171875 -0.0157028 -0.0162131
384 23.0479 0 0 0 0 -0.0167821 -0.0122961 -0.0125281
385 23.108 0 0 0 0 -0.0143431 -0.0145549 -0.0127133
386 23.1681 0 0 0 0 -0.0172989 -0.0172808 -0.0166524
387 23.2282 0 0 0 0 -0.0282495 -0.0253595 -0.0165037
388 23.2883 0 0 0 0 -0.0208095 -0.0204806 -0.0146103
389 23.3484 0 0 0 0 -0.0195425 -0.0159072 -0.0140026
390 23.4085 0 0 0 0 0.00116926 0.0872427 -0.0160674
391 23.4686 0 0 0 0 -0.0154709 -0.0100152 -0.019171
392 23.5287 0 0 0 0 -0.0200695 -0.0171258 -0.0206456
393 23.5888 0 0 0 0 -0.0104203 -0.00735899 -0.0187867
394 23.6489 0 0 0 0 -0.0074894 -0.0121659 -0.0199552
395 23.709 0 0 0 0 0.0142283 -0.00463424 -0.0214423
80000 395
1 0.0300494 0 0 0 0 -0.00935586 -0.0181866 -0.0179079
2 0.0901482 0 0 0 0 -0.00555397 -0.0236834 -0.0179401
3 0.150247 0 0 0 0 -0.00997147 -0.0169907 -0.0162317
4 0.210346 0 0 0 0 0.0239748 -0.0146632 -0.0141937
5 0.270445 0 0 0 0 -0.00640922 -0.0116046 -0.0123418
6 0.330543 0 0 0 0 -0.00747546 -0.0205606 -0.0139651
7 0.390642 0 0 0 0 -0.0126233 -0.0202449 -0.016047
8 0.450741 0 0 0 0 -0.0130592 -0.0212066 -0.0176511
9 0.51084 0 0 0 0 -0.0160389 -0.0257434 -0.0196023
10 0.570939 0 0 0 0 -0.0175332 -0.020882 -0.0197526
11 0.631037 0 0 0 0 -0.0181407 -0.0168905 -0.0204617
12 0.691136 0 0 0 0 -0.0195468 -0.0155312 -0.0196595
13 0.751235 0 0 0 0 -0.0198872 -0.012531 -0.0177826
14 0.811334 0 0 0 0 -0.00612184 -0.0253933 -0.0210255
15 0.871433 0 0 0 0 0.00818758 -0.0249396 -0.0195232
16 0.931531 0 0 0 0 0.0138697 -0.0236489 -0.0206415
17 0.99163 0 0 0 0 0.00552029 -0.0250779 -0.0181276
18 1.05173 0 0 0 0 0.00152754 -0.0274777 -0.0226007
19 1.11183 0 0 0 0 -0.0132696 -0.0150958 -0.0301192
20 1.17193 0 0 0 0 -0.0177391 -0.0130374 -0.0359011
21 1.23203 0 0 0 0 -0.0291915 -0.0112692 -0.0390249
22 1.29212 0 0 0 0 -0.0358793 -0.019511 -0.0422755
23 1.35222 0 0 0 0 -0.0375168 -0.029227 -0.04723
24 1.41232 0 0 0 0 -0.0244814 -0.0168979 -0.0525921
25 1.47242 0 0 0 0 -0.021976 -0.0181829 -0.0539507
26 1.53252 0 0 0 0 -0.0249707 -0.0195018 -0.0556961
27 1.59262 0 0 0 0 -0.0240536 -0.0302878 -0.0587777
28 1.65272 0 0 0 0 -0.0248141 -0.0284283 -0.0628272
29 1.71282 0 0 0 0 -0.0453339 -0.040678 -0.0668259
30 1.77291 0 0 0 0 -0.0361907 -0.0204468 -0.0644283
31 1.83301 0 0 0 0 -0.0599364 -0.0201018 -0.0689272
32 1.89311 0 0 0 0 -0.0708396 -0.0485535 -0.0740104
33 1.95321 0 0 0 0 -0.0438097 -0.0448018 -0.0806104
34 2.01331 0 0 0 0 -0.0673343 -0.0788469 -0.0843564
35 2.07341 0 0 0 0 -0.10288 -0.0977125 -0.0816307
36 2.13351 0 0 0 0 -0.112883 -0.111803 -0.0802632
37 2.19361 0 0 0 0 -0.100813 -0.0632014 -0.0818315
38 2.25371 0 0 0 0 -0.0911859 -0.148828 -0.0916445
39 2.3138 0 0 0 0 -0.0301945 -0.0438444 -0.0915786
40 2.3739 0 0 0 0 -0.0434071 -0.0189479 -0.0909976
41 2.434 0 0 0 0 -0.0614932 -0.126097 -0.0878693
42 2.4941 0 0 0 0 -0.0300377 -0.0981055 -0.0623011
43 2.5542 0 0 0 0 -0.0285111 -0.109687 -0.0570528
44 2.6143 0 0 0 0 -0.0181975 -0.0275039 -0.0552762
45 2.6744 0 0 0 0 -0.0822676 -0.0839176 -0.0304941
46 2.7345 0 0 0 0 -0.016195 -0.029511 -0.0306536
47 2.79459 0 0 0 0 0.145796 0.200672 -0.0278913
48 2.85469 0 0 0 0 -0.037811 0.0789973 -0.0104911
49 2.91479 0 0 0 0 -0.136443 -0.0791083 -0.00753857
50 2.97489 0 0 0 0 -0.172775 0.0612223 0.0120023
51 3.03499 0 0 0 0 -0.0492742 -0.00623403 -0.0236804
52 3.09509 0 0 0 0 0.11323 0.149176 -0.0127347
53 3.15519 0 0 0 0 0.215066 -0.0377816 0.000609272
54 3.21529 0 0 0 0 -0.096747 0.0252377 -0.0120538
55 3.27538 0 0 0 0 -0.261362 -0.116061 -0.0193327
56 3.33548 0 0 0 0 -0.185092 -0.222419 -0.0284589
57 3.39558 0 0 0 0 -0.193338 -0.207835 -0.0261339
58 3.45568 0 0 0 0 -0.247301 -0.24108 -0.0171932
59 3.51578 0 0 0 0 -0.0487038 -0.0778334 0.00693241
60 3.57588 0 0 0 0 -0.00416757 -0.0219584 0.0432949
61 3.63598 0 0 0 0 0.133118 -0.119517 0.0546954
62 3.69608 0 0 0 0 0.435233 0.0547699 0.0850488
63 3.75618 0 0 0 0 0.361718 -0.0956719 0.0931161
64 3.81627 0 0 0 0 0.190246 -0.104505 0.1032
65 3.87637 0 0 0 0 0.200985 0.279952 0.147346
66 3.93647 0 0 0 0 -0.096348 -0.0761292 0.156785
67 3.99657 0 0 0 0 -0.164734 -0.169414 0.100389
68 4.05667 0 0 0 0 -0.16161 -0.0900805 0.0867907
69 4.11677 0 0 0 0 -0.204626 0.0281082 0.0768493
70 4.17687 0 0 0 0 -0.204228 -0.167603 0.107075
71 4.23697 0 0 0 0 -0.0262243 -0.0515016 0.208615
72 4.29706 0 0 0 0 -0.0283481 0.319351 0.238028
73 4.35716 0 0 0 0 -0.062392 0.145068 0.255748
74 4.41726 0 0 0 0 0.134241 0.154642 0.258662
75 4.47736 0 0 0 0 0.316524 0.0931707 0.334452
76 4.53746 0 0 0 0 0.302188 -0.104773 0.362822
77 4.59756 0 0 0 0 0.288973 0.128576 0.447265
78 4.65766 0 0 0 0 0.49172 0.703598 0.461227
79 4.71776 0 0 0 0 0.758093 0.595322 0.539852
80 4.77786 0 0 0 0 0.635078 0.476395 0.619452
81 4.83795 0 0 0 0 0.228251 0.404445 0.716041
82 4.89805 0 0 0 0 0.298072 0.335659 0.777228
83 4.95815 0 0 0 0 0.519838 0.636633 0.757681
84 5.01825 0 0 0 0 0.596569 0.625227 0.785803
85 5.07835 0 0 0 0 1.02501 0.765584 0.788666
86 5.13845 0 0 0 0 0.651927 0.354418 0.805445
87 5.19855 0 0 0 0 0.410637 0.419265 0.77126
88 5.25865 0 0 0 0 0.610665 0.42684 0.847514
89 5.31874 0 0 0 0 0.563859 0.771565 0.915808
90 5.37884 0 0 0 0 0.935664 0.967924 0.995288
91 5.43894 0 0 0 0 0.735632 1.21189 1.01973
92 5.49904 0 0 0 0 0.954193 1.04831 1.13901
93 5.55914 0 0 0 0 1.20394 1.39149 1.26732
94 5.61924 0 0 0 0 1.23777 1.60695 1.38584
95 5.67934 0 0 0 0 1.52547 1.57082 1.45546
96 5.73944 0 0 0 0 1.69329 1.24388 1.54887
97 5.79953 0 0 0 0 1.27163 1.44648 1.64589
98 5.85963 0 0 0 0 1.80081 1.83194 1.75087
99 5.91973 0 0 0 0 1.4975 1.81506 1.86285
100 5.97983 0 0 0 0 1.41495 1.91884 1.93049
101 6.03993 0 0 0 0 1.47991 1.71716 1.88139
102 6.10003 0 0 0 0 1.80872 1.95194 1.9038
103 6.16013 0 0 0 0 1.79759 2.16966 1.93404
104 6.22023 0 0 0 0 1.94021 2.26188 2.00319
105 6.28033 0 0 0 0 1.98275 2.49538 2.09267
106 6.34042 0 0 0 0 2.09524 2.00006 2.15939
107 6.40052 0 0 0 0 1.92634 1.90815 2.22297
108 6.46062 0 0 0 0 1.74919 2.0731 2.30591
109 6.52072 0 0 0 0 1.76032 1.88062 2.30684
110 6.58082 0 0 0 0 1.77237 2.10257 2.2018
111 6.64092 0 0 0 0 2.26697 2.06003 2.23011
112 6.70102 0 0 0 0 2.084 1.95171 2.34356
113 6.76112 0 0 0 0 1.67239 2.41957 2.38381
114 6.82121 0 0 0 0 1.89064 2.86677 2.42623
115 6.88131 0 0 0 0 2.3717 2.46875 2.46148
116 6.94141 0 0 0 0 2.17775 2.59622 2.50753
117 7.00151 0 0 0 0 2.34892 2.61553 2.55674
118 7.06161 0 0 0 0 2.2467 2.98099 2.61023
119 7.12171 0 0 0 0 2.75961 3.30655 2.66995
120 7.18181 0 0 0 0 3.12291 3.4856 2.65939
121 7.24191 0 0 0 0 2.34404 2.63357 2.64814
122 7.302 0 0 0 0 2.66277 2.42587 2.74883
123 7.3621 0 0 0 0 3.02561 3.25096 2.88226
124 7.4222 0 0 0 0 2.71171 3.13457 2.99355
125 7.4823 0 0 0 0 3.07981 3.04152 3.05769
126 7.5424 0 0 0 0 2.99158 3.33971 3.1872
127 7.6025 0 0 0 0 2.89656 3.06245 3.38311
128 7.6626 0 0 0 0 3.22717 2.98117 3.47472
129 7.7227 0 0 0 0 3.19811 3.29532 3.57057
130 7.7828 0 0 0 0 3.36722 3.15992 3.57837
131 7.84289 0 0 0 0 3.45087 3.62311 3.60062
132 7.90299 0 0 0 0 3.30847 3.80098 3.72204
133 7.96309 0 0 0 0 3.60659 3.5611 3.75224
134 8.02319 0 0 0 0 4.08313 3.48998 3.79972
135 8.08329 0 0 0 0 3.19334 3.3025 3.86973
136 8.14339 0 0 0 0 3.44161 3.23264 3.95947
137 8.20349 0 0 0 0 4.34023 3.42563 4.036
138 8.26359 0 0 0 0 3.57132 3.27221 4.00636
139 8.32368 0 0 0 0 4.29792 4.42258 3.99798
140 8.38378 0 0 0 0 4.11192 4.49502 4.04101
141 8.44388 0 0 0 0 3.96877 4.29885 3.97077
142 8.50398 0 0 0 0 3.64538 4.02136 3.97011
143 8.56408 0 0 0 0 4.33004 3.94177 3.97661
144 8.62418 0 0 0 0 4.01303 4.00392 3.99476
145 8.68428 0 0 0 0 4.44722 3.94761 4.06755
146 8.74438 0 0 0 0 5.04472 4.32092 4.03958
147 8.80447 0 0 0 0 4.82649 4.44342 4.09246
148 8.86457 0 0 0 0 4.18403 4.23089 4.14028
149 8.92467 0 0 0 0 4.12111 3.74937 4.13359
150 8.98477 0 0 0 0 4.91009 4.29523 4.15448
151 9.04487 0 0 0 0 4.47112 4.07762 4.13058
152 9.10497 0 0 0 0 4.25572 4.50371 4.20254
153 9.16507 0 0 0 0 4.37495 4.19199 4.16981
154 9.22517 0 0 0 0 5.26983 4.29046 4.18117
155 9.28527 0 0 0 0 5.07336 4.28582 4.348
156 9.34536 0 0 0 0 5.32342 5.05948 4.50047
157 9.40546 0 0 0 0 5.304 4.68873 4.54677
158 9.46556 0 0 0 0 4.70148 4.64587 4.56035
159 9.52566 0 0 0 0 4.91908 5.40665 4.61643
160 9.58576 0 0 0 0 4.76864 4.94687 4.75223
161 9.64586 0 0 0 0 5.02766 4.91252 4.79586
162 9.70596 0 0 0 0 5.18771 4.79807 4.79571
163 9.76606 0 0 0 0 5.11425 5.27728 4.83428
